,tile,"(192, 183, 143)","(170, 163, 128)","(144, 137, 103)","(133, 167, 38)","(96, 83, 49)","(237, 234, 210)","(220, 88, 37)","(213, 200, 158)","(156, 130, 125)","(128, 126, 121)","(112, 106, 83)","(61, 98, 25)","(54, 56, 40)","(23, 26, 13)","(13, 0, 149)"
149,i3_13.png,0.14851190476190476,0.1,0.07976190476190476,0,0.10803571428571429,0.0,0,0.0880952380952381,0.02976190476190476,0.03184523809523809,0.07738095238095238,0.003273809523809524,0.10892857142857143,0.2244047619047619,0
150,i3_14.png,0.044642857142857144,0.05029761904761905,0.06011904761904762,0.008630952380952382,0.15982142857142856,0.0,0,0.07946428571428571,0.01904761904761905,0.017857142857142856,0.05386904761904762,0.07589285714285714,0.1461309523809524,0.28422619047619047,0
151,i3_15.png,0.023214285714285715,0.020833333333333332,0.038392857142857145,0.00029761904761904765,0.17470238095238094,0.0,0,0.04880952380952381,0.02023809523809524,0.011011904761904763,0.029166666666666667,0.10535714285714286,0.15773809523809523,0.37023809523809526,0
152,i3_2.png,0.013095238095238096,0.014583333333333334,0.012797619047619047,0.00029761904761904765,0.23809523809523808,0.0,0,0.0,0.00029761904761904765,0.0020833333333333333,0.00744047619047619,0.19047619047619047,0.13839285714285715,0.38244047619047616,0
153,i3_3.png,0.0035714285714285713,0.011607142857142858,0.003869047619047619,0,0.025892857142857145,0.0,0,0.0,0.0,0.005952380952380952,0.013392857142857142,0.31607142857142856,0.17291666666666666,0.4467261904761905,0
154,i3_4.png,0.13273809523809524,0.07976190476190476,0.02619047619047619,0.18095238095238095,0.12083333333333333,0.0,0,0.00029761904761904765,0.0011904761904761906,0.017261904761904763,0.03244047619047619,0.13035714285714287,0.1357142857142857,0.14226190476190476,0
155,i3_5.png,0.0017857142857142857,0.005357142857142857,0.0026785714285714286,0.5550595238095238,0.0026785714285714286,0.0,0,0.0,0.0,0.00029761904761904765,0.0008928571428571428,0.1880952380952381,0.08898809523809524,0.15416666666666667,0
156,i3_6.png,0.020833333333333332,0.008333333333333333,0.0020833333333333333,0.43839285714285714,0.03511904761904762,0.0,0,0.0,0.09285714285714286,0.004761904761904762,0.011607142857142858,0.14523809523809525,0.06577380952380953,0.175,0
157,i3_7.png,0.14464285714285716,0.041666666666666664,0.052976190476190475,0,0.1113095238095238,0.00029761904761904765,0.022916666666666665,0.04345238095238095,0.04732142857142857,0.020535714285714286,0.055952380952380955,0.04285714285714286,0.11785714285714285,0.2982142857142857,0
158,i3_8.png,0.12261904761904761,0.04642857142857143,0.04345238095238095,0.0026785714285714286,0.20297619047619048,0.0,0,0.01488095238095238,0.00505952380952381,0.010416666666666666,0.06369047619047619,0.049107142857142856,0.14404761904761904,0.29464285714285715,0
159,i3_9.png,0.025595238095238095,0.015773809523809523,0.009821428571428571,0.004761904761904762,0.287797619047619,0.13720238095238096,0.015178571428571428,0.12023809523809524,0.004464285714285714,0.0008928571428571428,0.013095238095238096,0.05505952380952381,0.12291666666666666,0.18720238095238095,0
160,i4_0.png,0.04583333333333333,0.02023809523809524,0.024404761904761905,0.24345238095238095,0.10863095238095238,0.0,0,0.0011904761904761906,0.0011904761904761906,0.003869047619047619,0.03660714285714286,0.16488095238095238,0.11339285714285714,0.2363095238095238,0
161,i4_1.png,0.02976190476190476,0.02023809523809524,0.012797619047619047,0,0.05744047619047619,0.0,0,0.0,0.0011904761904761906,0.004761904761904762,0.02023809523809524,0.24166666666666667,0.15922619047619047,0.4369047619047619,0.015773809523809523
162,i4_10.png,0.12083333333333333,0.024107142857142858,0.018452380952380953,0,0.42529761904761904,0.0,0,0.005952380952380952,0.03482142857142857,0.0035714285714285713,0.02976190476190476,0,0.11041666666666666,0.22678571428571428,0
163,i4_11.png,0.008630952380952382,0.06666666666666667,0.021130952380952382,0.0008928571428571428,0.7175595238095238,0.024404761904761905,0.01994047619047619,0.005654761904761905,0.05892857142857143,0.0017857142857142857,0.026785714285714284,0,0.023214285714285715,0.024404761904761905,0
164,i4_12.png,0.0,0.005357142857142857,0.012797619047619047,0,0.8232142857142857,0.0,0,0.0,0.0008928571428571428,0.007738095238095238,0.029464285714285714,0,0.03482142857142857,0.08571428571428572,0
165,i4_13.png,0.0875,0.055357142857142855,0.04404761904761905,0,0.27589285714285716,0.0,0,0.0494047619047619,0.02351190476190476,0.02470238095238095,0.06398809523809523,0,0.13095238095238096,0.24464285714285713,0
166,i4_14.png,0.09791666666666667,0.06994047619047619,0.08303571428571428,0,0.07559523809523809,0.00029761904761904765,0,0.07053571428571428,0.10238095238095238,0.03660714285714286,0.09851190476190476,0.027083333333333334,0.09553571428571428,0.2425595238095238,0
167,i4_15.png,0.02142857142857143,0.019345238095238096,0.01904761904761905,0,0.3169642857142857,0.0,0,0.006845238095238095,0.18095238095238095,0.040773809523809525,0.07113095238095238,0.004464285714285714,0.11755952380952381,0.20148809523809524,0
168,i4_2.png,0.004761904761904762,0.005952380952380952,0.0020833333333333333,0,0.012202380952380952,0.0,0,0.0,0.0,0.005357142857142857,0.008630952380952382,0.06845238095238096,0.07976190476190476,0.16964285714285715,0.643154761904762
169,i4_3.png,0.008928571428571428,0.008333333333333333,0.0035714285714285713,0,0.020535714285714286,0.0,0,0.0,0.001488095238095238,0.006547619047619048,0.015476190476190477,0.19970238095238096,0.13422619047619047,0.34672619047619047,0.2544642857142857
170,i4_4.png,0.1574404761904762,0.06488095238095239,0.02023809523809524,0.3351190476190476,0.07083333333333333,0.0,0,0.0020833333333333333,0.00029761904761904765,0.00505952380952381,0.011011904761904763,0.14851190476190476,0.06339285714285714,0.12113095238095238,0
171,i4_5.png,0.002380952380952381,0.012202380952380952,0.013095238095238096,0.10416666666666667,0.06398809523809523,0.0,0,0.0,0.12857142857142856,0.010714285714285714,0.01904761904761905,0.21577380952380953,0.13839285714285715,0.2916666666666667,0
172,i4_6.png,0.1744047619047619,0.13601190476190475,0.050595238095238096,0,0.09613095238095239,0.0,0,0.01636904761904762,0.2818452380952381,0.020833333333333332,0.07380952380952381,0.021130952380952382,0.05416666666666667,0.07470238095238095,0
173,i4_7.png,0.06339285714285714,0.0375,0.04702380952380952,0,0.17232142857142857,0.0011904761904761906,0.02023809523809524,0.0020833333333333333,0.1392857142857143,0.01369047619047619,0.05714285714285714,0.011904761904761904,0.15595238095238095,0.27827380952380953,0
174,i4_8.png,0.10238095238095238,0.05654761904761905,0.05714285714285714,0.03958333333333333,0.1375,0.0,0,0.0125,0.059226190476190474,0.026785714285714284,0.07886904761904762,0.037797619047619045,0.1568452380952381,0.23482142857142857,0
175,i4_9.png,0.1976190476190476,0.07857142857142857,0.0625,0.07380952380952381,0.13154761904761905,0.0005952380952380953,0,0.06607142857142857,0.01130952380952381,0.00744047619047619,0.0556547619047619,0.018452380952380953,0.13005952380952382,0.1663690476190476,0
